iter	RMSE
280	2.049703116
281	2.049344009
282	2.048583448
283	2.047975989
284	2.046757986
285	2.046118727
286	2.045593583
287	2.044669158
288	2.043565081
289	2.042750159
290	2.04231739
291	2.041697148
292	2.040857899
293	2.040322881
294	2.04013168
295	2.039567224
296	2.039095956
297	2.038825141
298	2.03818431
299	2.037463071
300	2.036725468
301	2.036312257
302	2.036055915
303	2.035663632
304	2.035151629
305	2.034673995
306	2.034263492
307	2.033752465
308	2.032932696
309	2.032486737
310	2.032005819
311	2.031738422
312	2.031260727
313	2.030615507
314	2.030203463
315	2.029627866
316	2.02892797
317	2.028309737
318	2.028038351
319	2.027764384
320	2.027094962
321	2.026457748
322	2.026008006
323	2.025412097
324	2.024839828
325	2.024545178
326	2.024188231
327	2.023047443
328	2.021914262
329	2.021572404
330	2.02097324
331	2.020546256
332	2.019320992
333	2.018671658
334	2.018090052
335	2.017479524
336	2.016980799
337	2.016570807
338	2.015592848
339	2.015195284
340	2.014450385
341	2.013829529
342	2.013363377
343	2.012782237
344	2.012528736
345	2.012082266
346	2.011417682
347	2.01095549
348	2.010431947
349	2.009449804
350	2.009103789
351	2.008597484
352	2.008288443
353	2.007471858
354	2.006412495
355	2.006141357
356	2.005247542
357	2.004305424
358	2.003997885
359	2.003662316
360	2.003281822
361	2.00300217
362	2.002833464
363	2.002349993
364	2.001680927
365	2.000983571
366	2.000741731
367	2.000057756
368	1.999247006
369	1.998754155
370	1.997957993
371	1.997565817
372	1.997110532
373	1.996133919
374	1.994878686
375	1.994040106
376	1.993121343
377	1.992000701
378	1.991853736
379	1.991338384
380	1.990573264
381	1.989708605
382	1.989417949
383	1.988998499
384	1.988427916
385	1.987319481
386	1.987123012
387	1.986786377
388	1.985909382
389	1.985217379
390	1.984779776
391	1.98453874
392	1.984274867
393	1.983723153
394	1.983585015
395	1.983084937
396	1.982174757
397	1.981849229
398	1.981590685
399	1.981169962
400	1.980990165
401	1.980822191
402	1.980140676
403	1.979842713
404	1.978943503
405	1.978084941
406	1.977929381
407	1.977668963
408	1.977076785
409	1.976443418
410	1.976123758
411	1.975955451
412	1.975190304
413	1.97431411
414	1.974069972
415	1.973353239
416	1.972980554
417	1.972699448
418	1.97171505
419	1.971109081
420	1.970869974
421	1.970364826
422	1.97005257
423	1.969471795
424	1.969358469
425	1.968764926
426	1.968194437
427	1.968077466
428	1.967579964
429	1.967453774
430	1.967018893
431	1.966151409
432	1.965471861
433	1.965049977
434	1.964815197
435	1.964338321
436	1.963474975
437	1.96264948
438	1.962421894
439	1.961893161
440	1.961137448
441	1.96092276
442	1.960427175
443	1.959929254
444	1.958933407
445	1.957961103
446	1.957390544
447	1.957067315
448	1.956954045
449	1.956691998
450	1.95642521
451	1.955733189
452	1.955400591
453	1.955140841
454	1.95423222
455	1.953411175
456	1.952956894
457	1.95217238
458	1.951765949
459	1.951110934
460	1.950326354
461	1.950021689
462	1.949769719
463	1.948907159
464	1.948754486
465	1.948480239
466	1.947627147
467	1.947077801
468	1.946834999
469	1.946535182
470	1.946371468
471	1.945744387
472	1.945642518
473	1.944950272
474	1.944803777
475	1.944292902
476	1.94424619
477	1.943382969
478	1.943026012
479	1.94240504
480	1.941529223
481	1.941469551
482	1.940603324
483	1.940202352
484	1.939567544
485	1.939295984
486	1.939193206
487	1.938075347
488	1.937946017
489	1.937482024
490	1.937076739
491	1.936793156
492	1.936084092
493	1.935265178
494	1.935186034
495	1.934596284
496	1.933420207
497	1.933223267
498	1.932433227
499	1.93184159
500	1.931111476
501	1.930397592
502	1.929885302
503	1.92927935
504	1.928525348
505	1.928396834
506	1.927618438
507	1.926904735
508	1.926667461
509	1.926308822
510	1.925820007
511	1.925263612
512	1.924425173
513	1.923945459
514	1.923750315
515	1.922881442
516	1.921979044
517	1.921366632
518	1.920609947
519	1.920539269
520	1.920118697
521	1.919136171
522	1.918604505
523	1.918409944
524	1.918175476
525	1.918054875
526	1.917392661
527	1.916921937
528	1.916184941
529	1.915707954
530	1.915238964
531	1.915126536
532	1.914958783
533	1.914787996
534	1.914406054
535	1.913877341
536	1.912781019
537	1.912681903
538	1.911966496
539	1.911553171
540	1.910670948
541	1.909643714
542	1.909056435
543	1.908360563
544	1.90801055
545	1.907149638
546	1.906967512
547	1.906767909
548	1.906127816
549	1.905727633
550	1.905350954
551	1.905029093
552	1.904717983
553	1.904145308
554	1.903982199
555	1.903894983
556	1.903452734
557	1.90294323
558	1.902047651
559	1.902034515
560	1.901336636
561	1.900512344
562	1.900371248
563	1.899816677
564	1.899649096
565	1.899157276
566	1.898429868
567	1.897736519
568	1.897439858
569	1.896783096
570	1.895928606
571	1.895409436
572	1.89495403
573	1.894772858
574	1.89401793
575	1.893414434
576	1.893262096
577	1.892662036
578	1.892014757
579	1.891873935
580	1.891493594
581	1.890773028
582	1.89004754
583	1.889753435
584	1.889360962
585	1.888488334
586	1.887995184
587	1.88769761
588	1.887223601
589	1.886664792
590	1.886055861
591	1.885845722
592	1.885298547
593	1.884345107
594	1.884036826
595	1.883565354
596	1.883266824
597	1.882867571
598	1.882146162
599	1.881487945
600	1.881359181
601	1.88112251
602	1.880496423
603	1.880110463
604	1.879504674
605	1.879226912
606	1.879079025
607	1.878957456
608	1.878312287
609	1.878217217
610	1.87780453
611	1.877294002
612	1.876691638
613	1.876323125
614	1.875460889
615	1.874732418
616	1.874573553
617	1.873912182
618	1.873266295
619	1.872614448
620	1.872255461
621	1.87157324
622	1.871108941
623	1.870340545
624	1.86964829
625	1.869220917
626	1.868986271
627	1.868584931
628	1.868163106
629	1.86742013
630	1.867082758
631	1.86677763
632	1.866238482
633	1.865755265
634	1.865542374
635	1.865040443
636	1.864942324
637	1.864439073
638	1.863910549
639	1.86339921
640	1.863096885
641	1.862535722
642	1.861814059
643	1.86116657
644	1.860897042
645	1.86026737
646	1.859742342
647	1.859113492
648	1.858952596
649	1.858289187
650	1.857760354
651	1.857463608
652	1.857288373
653	1.856902358
654	1.856125793
655	1.855448243
656	1.854446119
657	1.853912974
658	1.853057478
659	1.853013096
660	1.852528182
661	1.852173059
662	1.851938316
663	1.85133531
664	1.850842179
665	1.850270236
666	1.849577709
667	1.848885018
668	1.848699371
669	1.848458452
670	1.848352723
671	1.847930642
672	1.847846067
673	1.847694459
674	1.847430357
675	1.84686753
676	1.846296949
677	1.846227315
678	1.846186385
679	1.845462002
680	1.845303707
681	1.845230689
682	1.844903952
683	1.844413019
684	1.844266966
685	1.843895009
686	1.843227381
687	1.842932517
688	1.842669985
689	1.842265479
690	1.841792498
691	1.841693551
692	1.841343201
693	1.840807734
694	1.840425121
695	1.840354871
696	1.840172842
697	1.839763185
698	1.839133036
699	1.838641825
700	1.838052173
701	1.837463113
702	1.837330688
703	1.837177469
704	1.836437363
705	1.835790886
706	1.835276942
707	1.835068995
708	1.834969079
709	1.834780485
710	1.834615785
711	1.834287165
712	1.833184691
713	1.832594009
714	1.832491734
715	1.831865989
716	1.831282284
717	1.830791739
718	1.830255401
719	1.83024569
720	1.829613923
721	1.829552057
722	1.828981347
723	1.828102773
724	1.827943377
725	1.827839634
726	1.827154676
727	1.827066446
728	1.827054315
729	1.826956759
730	1.826423633
731	1.826218888
732	1.825685926
733	1.8251934
734	1.824992048
735	1.824589697
736	1.824326219
737	1.823762764
738	1.823423788
739	1.822589209
740	1.822362237
741	1.821866724
742	1.821728121
743	1.821453211
744	1.820907476
745	1.820464692
746	1.820126343
747	1.819886632
748	1.819291886
749	1.818945118
750	1.818498825
751	1.81843128
752	1.817880406
753	1.81777945
754	1.8171593
755	1.816886019
756	1.816417589
757	1.816177023
758	1.815735568
759	1.815629956
760	1.815147397
761	1.814670135
762	1.813947152
763	1.813243026
764	1.813152315
765	1.812467781
766	1.812234983
767	1.812144076
768	1.811827012
769	1.811368039
770	1.810726105
771	1.810671995
772	1.810096402
773	1.809812476
774	1.80955815
775	1.809050556
776	1.808677632
777	1.808594459
778	1.807882132
779	1.807394356
780	1.807043053
781	1.806915924
782	1.806724323
783	1.806007913
784	1.805676415
785	1.805109451
786	1.804629813
787	1.804077357
788	1.803917509
789	1.803623893
790	1.803494257
791	1.803229439
792	1.802750815
793	1.802336411
794	1.802075276
795	1.801759079
796	1.801615701
797	1.801056116
798	1.800926449
799	1.800718993
800	1.800259982
801	1.800196113
802	1.799943408
803	1.799567621
804	1.79911039
805	1.798836355
806	1.798348144
807	1.798246917
808	1.797751191
809	1.797374709
810	1.796869932
811	1.796337382
812	1.796003812
813	1.795654537
814	1.7956227
815	1.795262996
816	1.795237082
817	1.795227926
818	1.795013294
819	1.794600396
820	1.794003409
821	1.793416682
822	1.793320921
823	1.793197216
824	1.792675078
825	1.792545155
826	1.792111964
827	1.791670029
828	1.791285264
829	1.791063032
830	1.790578343
831	1.790050819
832	1.789928615
833	1.789711342
834	1.78940974
835	1.789271484
836	1.789111425
837	1.788656095
838	1.788636241
839	1.788048717
840	1.787371799
841	1.787059194
842	1.7870061
843	1.786806967
844	1.786091007
845	1.785576432
846	1.784883919
847	1.78446999
848	1.784380015
849	1.783877826
850	1.783778857
851	1.783348379
852	1.782810895
853	1.782446696
854	1.781956802
855	1.781712146
856	1.781416147
857	1.780954928
858	1.780779364
859	1.780142933
860	1.780113992
861	1.780057646
862	1.779788807
863	1.779699027
864	1.779595574
865	1.779568192
866	1.779442057
867	1.779386838
868	1.778936316
869	1.778867865
870	1.778475446
871	1.778259782
872	1.777866861
873	1.777264207
874	1.777123002
875	1.777010631
876	1.776910685
877	1.776593122
878	1.776082239
879	1.775792212
880	1.77549092
881	1.775053889
882	1.774724693
883	1.774244948
884	1.77389214
885	1.772955254
886	1.772430118
887	1.772138709
888	1.771635164
889	1.771507743
890	1.770856231
891	1.770348022
892	1.770254019
893	1.769964749
894	1.76938165
895	1.768669294
896	1.768260614
897	1.768077315
898	1.767645086
899	1.766962739
900	1.766444404
901	1.766333551
902	1.766233696
903	1.765799393
904	1.7656019
905	1.764892347
906	1.76479831
907	1.764408093
908	1.764140837
909	1.763779262
910	1.76365297
911	1.763641847
912	1.763348448
913	1.762854288
914	1.762707082
915	1.762253461
916	1.761817129
917	1.761207088
918	1.760750722
919	1.760385775
920	1.759664619
921	1.759653679
922	1.759384369
923	1.759174281
924	1.758825267
925	1.758596991
926	1.758144888
927	1.75760144
928	1.757112214
929	1.756628045
930	1.755937849
931	1.755250519
932	1.75511147
933	1.755011204
934	1.754857227
935	1.754252542
936	1.753764819
937	1.753310185
938	1.753030985
939	1.752584479
940	1.752330822
941	1.75180101
942	1.751682294
943	1.751331559
944	1.750829226
945	1.750676396
946	1.750506291
947	1.750294407
948	1.750266047
949	1.749857401
950	1.749294337
951	1.749101232
952	1.748499562
953	1.748399334
954	1.74805007
955	1.747563211
956	1.747224843
957	1.747200937
958	1.746767357
959	1.746576358
960	1.746464301
961	1.746124401
962	1.74604117
963	1.745532707
964	1.745348315
965	1.745282819
966	1.745164428
967	1.744986198
968	1.744980616
969	1.744617099
970	1.744363632
971	1.743932784
972	1.743745661
973	1.743292343
974	1.742769723
975	1.742541658
976	1.742433918
977	1.742361134
978	1.742093185
979	1.741990971
980	1.741959912
981	1.741496628
982	1.741418774
983	1.74141112
984	1.741276586
985	1.74085419
986	1.740275354
987	1.740196457
988	1.740178638
989	1.73974322
990	1.73953226
991	1.739514227
992	1.739414212
993	1.739407701
994	1.739096422
995	1.738915137
996	1.738776835
997	1.738414795
998	1.73784141
999	1.737735621
1000	1.737460674
1001	1.737104649
1002	1.736916348
1003	1.736614926
1004	1.736218779
1005	1.735777293
1006	1.735384085
1007	1.734791347
1008	1.734591818
1009	1.734413194
1010	1.73401601
1011	1.733625621
1012	1.733285303
1013	1.732797393
1014	1.732793094
1015	1.732734368
1016	1.732385335
1017	1.732182684
1018	1.731958747
1019	1.731587248
1020	1.73118118
1021	1.730934859
1022	1.730464992
1023	1.730375179
1024	1.730177013
1025	1.730091114
1026	1.729812768
1027	1.729395421
1028	1.729177153
1029	1.72909436
1030	1.728929172
1031	1.728807902
1032	1.728452457
1033	1.728370191
1034	1.728217899
1035	1.72758735
1036	1.727528779
1037	1.727141861
1038	1.726576211
1039	1.726551663
1040	1.726381105
1041	1.726188117
1042	1.725848169
1043	1.725215583
1044	1.724744449
1045	1.723983256
1046	1.723411357
1047	1.72303464
1048	1.722968214
1049	1.722690985
1050	1.722685564
1051	1.722545098
1052	1.722454148
1053	1.722329465
1054	1.722146676
1055	1.721567837
1056	1.721123794
1057	1.721080897
1058	1.72090948
1059	1.7206974
1060	1.720295124
1061	1.720172026
1062	1.720032525
1063	1.720012303
1064	1.719537015
1065	1.719316971
1066	1.718845996
1067	1.718218971
1068	1.717773766
1069	1.717252303
1070	1.717172297
1071	1.716999577
1072	1.71661246
1073	1.716099164
1074	1.716016226
1075	1.715936008
1076	1.715800612
1077	1.715630612
1078	1.714858607
1079	1.714640233
1080	1.714506014
1081	1.714241318
1082	1.713908978
1083	1.713567272
1084	1.713553206
1085	1.713418669
1086	1.712992626
1087	1.712557811
1088	1.71241048
1089	1.712213176
1090	1.711884226
1091	1.711844352
1092	1.711798627
1093	1.711351687
1094	1.710850715
1095	1.710391575
1096	1.710148889
1097	1.709805506
1098	1.709669135
1099	1.709595292
1100	1.709516247
1101	1.708775626
1102	1.70856574
1103	1.708508941
1104	1.708445342
1105	1.708370985
1106	1.708113953
1107	1.707405723
1108	1.707346592
1109	1.706576981
1110	1.706485232
1111	1.706119893
1112	1.705889289
1113	1.705537028
1114	1.705402822
1115	1.705068917
1116	1.7047043
1117	1.704370443
1118	1.704356842
1119	1.703853728
1120	1.702953842
1121	1.702394765
1122	1.70203357
1123	1.701751998
1124	1.701440581
1125	1.701384753
1126	1.701209188
1127	1.701182087
1128	1.701069714
1129	1.700894029
1130	1.700888613
1131	1.700602193
1132	1.700134546
1133	1.699974838
1134	1.699584524
1135	1.699209122
1136	1.699013472
1137	1.698854165
1138	1.698408865
1139	1.697857728
1140	1.697353787
1141	1.696855454
1142	1.696508106
1143	1.696380525
1144	1.696284678
1145	1.695684768
1146	1.695605967
1147	1.695597655
1148	1.695507945
1149	1.694935358
1150	1.694850248
1151	1.69447672
1152	1.693858057
1153	1.69381208
1154	1.693663433
1155	1.693136282
1156	1.692613146
1157	1.692236267
1158	1.692000643
1159	1.69191343
1160	1.691805261
1161	1.691706173
1162	1.691311375
1163	1.691124309
1164	1.691011056
1165	1.690985215
1166	1.690734069
1167	1.690273126
1168	1.690043852
1169	1.690012601
1170	1.689839189
1171	1.689681923
1172	1.689677435
1173	1.689672243
1174	1.689219419
1175	1.689051382
1176	1.688884566
1177	1.688817374
1178	1.688583929
1179	1.688147795
1180	1.688124685
1181	1.688116748
1182	1.687786119
1183	1.687671008
1184	1.687200688
1185	1.687054603
1186	1.687006628
1187	1.686757953
1188	1.68635457
1189	1.686292623
1190	1.686235857
1191	1.686180355
1192	1.68605621
1193	1.685844629
1194	1.685762079
1195	1.685753148
1196	1.685418732
1197	1.685321195
1198	1.685243393
1199	1.685085456
1200	1.684910856
1201	1.684686838
1202	1.684171871
1203	1.683734199
1204	1.683514468
1205	1.682911446
1206	1.682352106
1207	1.681723447
1208	1.681710375
1209	1.681192894
1210	1.681047235
1211	1.680952921
1212	1.680636547
1213	1.680077953
1214	1.680018739
1215	1.679953305
1216	1.679829027
1217	1.679431305
1218	1.679190673
1219	1.678758756
1220	1.678487225
1221	1.677905859
1222	1.677582361
1223	1.677110974
1224	1.677060154
1225	1.676648813
1226	1.676289643
1227	1.6762262
1228	1.675907994
1229	1.675781152
1230	1.67536306
1231	1.675173407
1232	1.674621411
1233	1.67436365
1234	1.673991017
1235	1.673580774
1236	1.673099278
1237	1.673080103
1238	1.673013157
1239	1.672601712
1240	1.672408581
1241	1.672246175
1242	1.671807899
1243	1.671352541
1244	1.67118399
1245	1.670916195
1246	1.670532085
1247	1.670030866
1248	1.669531986
1249	1.669125803
1250	1.668982542
1251	1.66897455
1252	1.668491853
1253	1.668486445
1254	1.668455927
1255	1.668271381
1256	1.668160845
1257	1.668088001
1258	1.667994114
1259	1.667554081
1260	1.667282077
1261	1.667236616
1262	1.667228055
1263	1.666544869
1264	1.666160807
1265	1.665730209
1266	1.665697002
1267	1.665454567
1268	1.665356746
1269	1.665204771
1270	1.665152722
1271	1.664633752
1272	1.6645486
1273	1.664476154
1274	1.664354469
1275	1.663923809
1276	1.663814446
1277	1.663505917
1278	1.663407321
1279	1.66293332
1280	1.662669558
1281	1.662368322
1282	1.661862974
1283	1.661834041
1284	1.6614456
1285	1.66127361
1286	1.660939819
1287	1.660552334
1288	1.660438642
1289	1.660410535
1290	1.659897065
1291	1.659665471
1292	1.659480909
1293	1.659002883
1294	1.658676271
1295	1.658152501
1296	1.657763442
1297	1.657376969
1298	1.657320381
1299	1.657298488
1300	1.657166946
1301	1.657104414
1302	1.656985101
1303	1.656859048
1304	1.656851686
1305	1.656336408
1306	1.655798011
1307	1.655656007
1308	1.65527752
1309	1.655073726
1310	1.654983104
1311	1.654778675
1312	1.654702094
1313	1.654681291
1314	1.654327356
1315	1.654205604
1316	1.653847358
1317	1.653483349
1318	1.653053803
1319	1.653045548
1320	1.652828953
1321	1.652630355
1322	1.652319269
1323	1.652097422
1324	1.651735604
1325	1.65141667
1326	1.651248182
1327	1.651185532
1328	1.650714096
1329	1.650321122
1330	1.649957205
1331	1.649587266
1332	1.649055012
1333	1.64866921
1334	1.648402112
1335	1.648059011
1336	1.647636285
1337	1.647461579
1338	1.647040177
1339	1.646866026
1340	1.646797512
1341	1.646512998
1342	1.64615817
1343	1.645917853
1344	1.645689842
1345	1.645421028
1346	1.645172288
1347	1.644653499
1348	1.644609642
1349	1.644500319
1350	1.644375657
1351	1.643948925
1352	1.643480482
1353	1.643148421
1354	1.643144402
1355	1.642870633
1356	1.64267195
1357	1.642430169
1358	1.642334132
1359	1.64197706
1360	1.641857916
1361	1.641534519
1362	1.641458283
1363	1.641256772
1364	1.641025811
1365	1.640696702
1366	1.640653102
1367	1.640296019
1368	1.639925834
1369	1.639880252
1370	1.639631079
1371	1.639565436
1372	1.639538309
1373	1.639366677
1374	1.639245385
1375	1.638477399
1376	1.638469026
1377	1.638072831
1378	1.637990981
1379	1.637868472
1380	1.637771279
1381	1.637515843
1382	1.637017526
1383	1.636986421
1384	1.636687858
1385	1.636617288
1386	1.636528665
1387	1.636092629
1388	1.635603297
1389	1.635537486
1390	1.635416312
1391	1.635378267
1392	1.634957226
1393	1.634941975
1394	1.634900472
1395	1.634251886
1396	1.634024629
1397	1.63379046
1398	1.633514841
1399	1.633100997
1400	1.633013722
1401	1.632949319
1402	1.632489131
1403	1.632472286
1404	1.632327101
1405	1.631908204
1406	1.631740419
1407	1.631461832
1408	1.630997668
1409	1.630648418
1410	1.630286552
1411	1.629920295
1412	1.629880707
1413	1.629612556
1414	1.629609288
1415	1.629356226
1416	1.629290439
1417	1.62897446
1418	1.628833647
1419	1.628764341
1420	1.628693177
1421	1.628347476
1422	1.6283268
1423	1.628038795
1424	1.627988647
1425	1.627941433
1426	1.627891573
1427	1.627834029
1428	1.627672602
1429	1.627538006
1430	1.627206908
1431	1.626868797
1432	1.62686347
1433	1.626546296
1434	1.626532018
1435	1.626087555
1436	1.625936737
1437	1.625777183
1438	1.625751259
1439	1.625699265
1440	1.625686456
1441	1.625624021
1442	1.625574012
1443	1.625039214
1444	1.624983263
1445	1.624974305
1446	1.624661229
1447	1.624536298
1448	1.624370239
1449	1.623893517
1450	1.623738968
1451	1.623563845
1452	1.623256319
1453	1.622977934
1454	1.622347597
1455	1.622163559
1456	1.622160608
1457	1.621604592
1458	1.621220787
1459	1.620801977
1460	1.620424875
1461	1.620128393
1462	1.619983866
1463	1.619851104
1464	1.619580764
1465	1.619503239
1466	1.619343476
1467	1.618972763
1468	1.618894864
1469	1.618666809
1470	1.618315273
1471	1.618182601
1472	1.618150283
1473	1.617856671
1474	1.617707746
1475	1.617438141
1476	1.617188821
1477	1.616815423
1478	1.616706025
1479	1.616465637
1480	1.615850953
1481	1.615749471
1482	1.615693883
1483	1.615343397
1484	1.614964204
1485	1.614583385
1486	1.614539004
1487	1.614409027
1488	1.613924847
1489	1.613799621
1490	1.613525421
1491	1.613499785
1492	1.613135786
1493	1.612979588
1494	1.61262081
1495	1.612532479
1496	1.611961573
1497	1.611937234
1498	1.611685049
1499	1.611608556
1500	1.611571348
1501	1.611336418
1502	1.611192083
1503	1.611148268
1504	1.610871628
1505	1.610517017
1506	1.610510843
1507	1.610444553
1508	1.610325263
1509	1.610310386
1510	1.61005933
1511	1.609950591
1512	1.609488834
1513	1.609424114
1514	1.60905825
1515	1.608738989
1516	1.608692796
1517	1.608158409
1518	1.608108965
1519	1.607935594
1520	1.60793108
1521	1.607549847
1522	1.607411343
1523	1.606969908
1524	1.606584511
1525	1.606107271
1526	1.605870071
1527	1.605543605
1528	1.605036079
1529	1.604798323
1530	1.604765282
1531	1.604441906
1532	1.604377159
1533	1.603995387
1534	1.603523773
1535	1.603288596
1536	1.602828575
1537	1.60258912
1538	1.602539093
1539	1.602436055
1540	1.602233075
1541	1.60223118
1542	1.601980737
1543	1.60195889
1544	1.601691753
1545	1.60163614
1546	1.601570506
1547	1.601508617
1548	1.601269687
1549	1.601262836
1550	1.601250974
1551	1.600900161
1552	1.600824103
1553	1.600419586
1554	1.599868308
1555	1.599581975
1556	1.599574972
1557	1.599512637
1558	1.599116308
1559	1.598890595
1560	1.598585599
1561	1.598501251
1562	1.597988266
1563	1.597542281
1564	1.597145608
1565	1.597100016
1566	1.596772967
1567	1.59634415
1568	1.596236692
1569	1.595887131
1570	1.595674371
1571	1.595331262
1572	1.594961357
1573	1.594546941
1574	1.594154916
1575	1.593923126
1576	1.593842792
1577	1.593839306
1578	1.593756568
1579	1.593575601
1580	1.59339508
1581	1.59331005
1582	1.592822916
1583	1.592789448
1584	1.59273727
1585	1.592680072
1586	1.592675779
1587	1.592577832
1588	1.592260676
1589	1.591887577
1590	1.591788761
1591	1.591504456
1592	1.591266322
1593	1.590894118
1594	1.590471941
1595	1.590071582
1596	1.589703428
1597	1.58958741
1598	1.589476027
1599	1.589230615
1600	1.589128486
1601	1.588651244
1602	1.588591665
1603	1.588527745
1604	1.588361387
1605	1.588224678
1606	1.588005055
1607	1.58748681
1608	1.587467941
1609	1.587219755
1610	1.586999317
1611	1.586886897
1612	1.586845159
1613	1.586785551
1614	1.586425964
1615	1.586257827
1616	1.585947744
1617	1.585891221
1618	1.585544531
1619	1.5852804
1620	1.58519173
1621	1.584900758
1622	1.584869813
1623	1.584581821
1624	1.584210613
1625	1.583776234
1626	1.583471661
1627	1.583365952
1628	1.583098385
1629	1.582988242
1630	1.582694373
1631	1.582224975
1632	1.582180665
1633	1.582166928
1634	1.581869404
1635	1.581773939
1636	1.581643998
1637	1.58159631
1638	1.581337613
1639	1.581314049
1640	1.581301239
1641	1.580916982
1642	1.580467352
1643	1.580253411
1644	1.579963823
1645	1.579952895
1646	1.579947513
1647	1.57954479
1648	1.579219787
1649	1.578704095
1650	1.578442743
1651	1.578438702
1652	1.57839623
1653	1.578079344
1654	1.577964588
1655	1.577657417
1656	1.577249251
1657	1.57705965
1658	1.577009542
1659	1.576559653
1660	1.576176442
1661	1.575719853
1662	1.575343387
1663	1.574820008
